,atom_stereo_count,bond_stereo_count,charge,complexity,covalent_unit_count,defined_atom_stereo_count,exact_mass,h_bond_acceptor_count,h_bond_donor_count,heavy_atom_count,isotope_atom_count,molecular_weight,monoisotopic_mass,rotatable_bond_count,tpsa,xlogp
6570,0.0,0.0,0.0,356.0,1.0,0.0,281.987,9.0,4.0,16.0,0.0,282.072,281.987,6.0,132.0,-2.6
6571,5.0,0.0,0.0,1200.0,1.0,5.0,737.436,8.0,6.0,53.0,0.0,737.939,737.436,21.0,192.0,6.4
6572,8.0,0.0,0.0,1870.0,1.0,8.0,1019.457,14.0,11.0,70.0,0.0,1020.232,1019.457,17.0,424.0,-1.0
6573,2.0,0.0,0.0,601.0,1.0,0.0,462.282,4.0,0.0,33.0,0.0,462.7,462.282,11.0,55.9,7.1
6574,5.0,4.0,0.0,1310.0,1.0,5.0,629.342,11.0,4.0,45.0,0.0,629.755,629.342,8.0,182.0,2.6
6575,1.0,0.0,0.0,613.0,1.0,0.0,376.118,7.0,1.0,25.0,0.0,376.398,376.118,6.0,82.5,2.4
6576,0.0,0.0,0.0,761.0,1.0,0.0,470.111,7.0,2.0,33.0,0.0,470.491,470.111,8.0,96.8,4.1
6577,0.0,0.0,0.0,777.0,1.0,0.0,527.29,5.0,2.0,39.0,0.0,527.669,527.29,8.0,80.6,5.7
6578,1.0,0.0,0.0,569.0,1.0,0.0,487.268,7.0,4.0,35.0,0.0,487.597,487.268,15.0,110.0,2.6
6579,3.0,0.0,0.0,1160.0,1.0,3.0,719.368,7.0,5.0,53.0,0.0,719.883,719.368,16.0,163.0,5.2
6580,3.0,0.0,0.0,544.0,1.0,0.0,383.257,4.0,1.0,28.0,0.0,383.536,383.257,8.0,44.8,3.2
6581,1.0,0.0,0.0,278.0,1.0,0.0,235.121,4.0,2.0,17.0,0.0,235.283,235.121,4.0,50.7,1.2
6582,8.0,0.0,0.0,1120.0,1.0,8.0,630.352,9.0,6.0,45.0,0.0,630.779,630.352,11.0,175.0,2.4
6583,15.0,0.0,0.0,4250.0,1.0,15.0,1984.908,27.0,25.0,140.0,0.0,1986.302,1984.908,56.0,722.0,-4.0
6584,0.0,2.0,0.0,631.0,1.0,0.0,380.272,2.0,1.0,28.0,0.0,380.572,380.272,5.0,37.3,8.6
6585,1.0,0.0,0.0,555.0,2.0,0.0,445.138,8.0,4.0,30.0,0.0,445.867,445.138,5.0,90.0,
6586,0.0,0.0,0.0,603.0,1.0,0.0,494.05,4.0,1.0,31.0,0.0,495.847,494.05,5.0,75.5,6.7
6587,1.0,0.0,0.0,530.0,1.0,0.0,342.092,4.0,1.0,22.0,0.0,342.842,342.092,6.0,82.5,2.2
6588,0.0,0.0,0.0,809.0,2.0,0.0,506.245,4.0,1.0,36.0,0.0,507.075,506.245,7.0,47.1,
6589,0.0,0.0,0.0,1290.0,1.0,0.0,983.236,5.0,2.0,64.0,0.0,984.71,981.239,22.0,97.1,14.6
6590,1.0,0.0,0.0,527.0,1.0,0.0,321.078,6.0,1.0,22.0,0.0,321.351,321.078,4.0,122.0,2.0
6591,0.0,0.0,0.0,809.0,2.0,0.0,496.235,5.0,3.0,35.0,0.0,497.04,496.235,6.0,105.0,
6592,1.0,0.0,0.0,395.0,1.0,0.0,353.247,4.0,0.0,26.0,0.0,353.51,353.247,8.0,28.6,3.6
6593,25.0,0.0,0.0,3190.0,10.0,25.0,1725.894,49.0,0.0,103.0,0.0,1727.137,1725.894,26.0,761.0,
6594,0.0,0.0,0.0,378.0,1.0,0.0,313.065,4.0,2.0,20.0,0.0,313.8,313.065,7.0,83.2,2.4
6595,0.0,0.0,0.0,670.0,1.0,0.0,498.862,5.0,2.0,27.0,0.0,501.194,498.862,3.0,125.0,6.0
6596,0.0,0.0,0.0,353.0,4.0,0.0,443.119,4.0,7.0,26.0,0.0,444.848,443.119,11.0,133.0,
6597,10.0,0.0,0.0,891.0,1.0,10.0,658.274,15.0,8.0,45.0,0.0,658.728,658.274,14.0,285.0,-1.6
6598,1.0,0.0,0.0,325.0,1.0,0.0,242.073,5.0,2.0,16.0,0.0,242.293,242.073,3.0,89.8,0.8
6599,0.0,0.0,0.0,525.0,1.0,0.0,435.067,2.0,0.0,28.0,0.0,436.761,435.067,5.0,38.1,6.1
6600,1.0,0.0,0.0,324.0,1.0,1.0,278.163,4.0,2.0,20.0,0.0,278.352,278.163,5.0,61.8,1.6
6601,0.0,0.0,0.0,279.0,1.0,0.0,282.097,4.0,4.0,18.0,0.0,282.424,282.097,6.0,150.0,2.1
6602,0.0,0.0,0.0,760.0,1.0,0.0,507.138,5.0,2.0,35.0,0.0,508.033,507.138,6.0,117.0,6.7
6603,0.0,0.0,0.0,543.0,2.0,0.0,507.177,3.0,1.0,33.0,0.0,508.5,507.177,8.0,29.5,
6604,0.0,0.0,0.0,413.0,1.0,0.0,307.029,3.0,3.0,20.0,0.0,307.756,307.029,3.0,122.0,1.9
6605,1.0,0.0,0.0,762.0,1.0,0.0,475.181,5.0,1.0,32.0,0.0,476.036,475.181,9.0,85.8,4.4
6606,1.0,0.0,0.0,411.0,1.0,1.0,319.132,5.0,2.0,24.0,0.0,319.364,319.132,5.0,75.1,3.2
6607,0.0,0.0,0.0,789.0,1.0,0.0,506.254,6.0,4.0,38.0,0.0,506.614,506.254,6.0,123.0,5.7
6608,0.0,0.0,0.0,285.0,1.0,0.0,200.026,4.0,2.0,13.0,0.0,200.212,200.026,2.0,112.0,-0.8
6609,3.0,0.0,0.0,757.0,1.0,3.0,525.264,7.0,3.0,38.0,0.0,525.621,525.264,12.0,116.0,3.5
6610,1.0,0.0,0.0,372.0,2.0,0.0,342.114,3.0,1.0,24.0,0.0,342.823,342.114,4.0,36.3,
6611,3.0,0.0,0.0,800.0,1.0,3.0,476.242,6.0,0.0,35.0,0.0,476.577,476.242,3.0,89.7,3.3
6612,4.0,0.0,0.0,1040.0,1.0,3.0,554.26,8.0,2.0,37.0,0.0,554.765,554.26,9.0,147.0,2.1
6613,6.0,0.0,0.0,1450.0,1.0,6.0,793.464,7.0,7.0,58.0,0.0,794.014,793.464,17.0,212.0,3.1
6614,0.0,0.0,0.0,1370.0,1.0,0.0,728.321,10.0,3.0,54.0,0.0,728.846,728.321,17.0,142.0,3.5
6615,14.0,0.0,0.0,4020.0,1.0,14.0,1894.861,27.0,26.0,133.0,0.0,1896.177,1894.861,55.0,731.0,-5.9
6616,10.0,0.0,0.0,2160.0,1.0,10.0,1153.53,16.0,12.0,80.0,0.0,1154.41,1153.53,18.0,439.0,0.9
6617,15.0,0.0,0.0,4110.0,1.0,15.0,1938.813,30.0,25.0,138.0,0.0,1940.115,1938.813,56.0,737.0,-5.1
6618,2.0,0.0,0.0,674.0,1.0,0.0,484.14,7.0,2.0,34.0,0.0,484.933,484.14,10.0,111.0,3.8
6619,4.0,0.0,0.0,756.0,1.0,0.0,508.294,6.0,2.0,37.0,0.0,508.659,508.294,12.0,102.0,6.2
6620,1.0,0.0,0.0,474.0,1.0,0.0,331.172,4.0,1.0,23.0,0.0,331.478,331.172,3.0,84.4,4.5
6621,0.0,0.0,0.0,277.0,1.0,0.0,284.978,2.0,1.0,17.0,0.0,286.17,284.978,3.0,57.3,4.0
6622,0.0,0.0,0.0,199.0,1.0,0.0,208.121,4.0,1.0,15.0,0.0,208.261,208.121,5.0,55.6,1.3
6623,0.0,0.0,0.0,676.0,1.0,0.0,482.268,4.0,1.0,36.0,0.0,482.628,482.268,9.0,49.7,5.2
6624,1.0,0.0,0.0,654.0,1.0,0.0,473.965,3.0,0.0,28.0,0.0,476.155,473.965,3.0,61.9,5.3
6625,0.0,0.0,0.0,249.0,1.0,0.0,213.09,4.0,2.0,16.0,0.0,213.24,213.09,2.0,82.0,1.7
6626,1.0,0.0,0.0,869.0,1.0,1.0,559.248,8.0,4.0,40.0,0.0,559.693,559.248,9.0,158.0,3.6
6627,0.0,0.0,0.0,200.0,1.0,0.0,223.121,3.0,2.0,16.0,0.0,223.272,223.121,6.0,58.6,1.9
6628,0.0,0.0,0.0,1060.0,1.0,0.0,665.227,14.0,2.0,47.0,0.0,665.722,665.227,14.0,185.0,3.9
6629,1.0,0.0,0.0,693.0,1.0,0.0,497.24,8.0,3.0,36.0,0.0,497.566,497.24,8.0,92.9,4.7
6630,3.0,0.0,0.0,464.0,1.0,1.0,282.162,2.0,0.0,21.0,0.0,282.383,282.162,2.0,26.3,5.3
6631,3.0,0.0,0.0,464.0,1.0,1.0,282.162,2.0,0.0,21.0,0.0,282.383,282.162,2.0,26.3,5.3
6632,2.0,0.0,0.0,365.0,1.0,0.0,282.133,5.0,6.0,20.0,0.0,282.3,282.133,7.0,130.0,-2.5
6633,2.0,0.0,0.0,365.0,1.0,1.0,282.133,5.0,6.0,20.0,0.0,282.3,282.133,7.0,130.0,-2.5
6634,0.0,0.0,0.0,342.0,1.0,0.0,269.178,1.0,1.0,20.0,0.0,269.388,269.178,3.0,29.1,4.5
6635,0.0,0.0,0.0,590.0,1.0,0.0,393.205,4.0,1.0,29.0,0.0,393.487,393.205,6.0,75.9,2.3
6636,1.0,0.0,0.0,380.0,1.0,1.0,361.153,7.0,3.0,26.0,0.0,361.394,361.153,12.0,97.2,-0.5
6637,2.0,0.0,0.0,816.0,1.0,2.0,550.247,9.0,4.0,39.0,0.0,550.682,550.247,10.0,158.0,3.5
6638,3.0,0.0,0.0,412.0,1.0,3.0,337.204,3.0,1.0,25.0,0.0,337.463,337.204,6.0,40.5,3.8
6639,5.0,0.0,0.0,419.0,1.0,5.0,360.147,8.0,4.0,24.0,0.0,360.429,360.147,7.0,155.0,-0.3
6640,5.0,0.0,0.0,419.0,1.0,0.0,360.147,8.0,4.0,24.0,0.0,360.429,360.147,7.0,155.0,-0.3
6641,2.0,0.0,0.0,614.0,1.0,2.0,426.263,4.0,2.0,31.0,0.0,426.561,426.263,8.0,94.5,3.8
6642,5.0,0.0,0.0,375.0,1.0,5.0,327.114,6.0,4.0,22.0,0.0,327.395,327.114,4.0,124.0,0.8
6643,1.0,0.0,0.0,376.0,1.0,0.0,329.163,5.0,2.0,24.0,0.0,329.396,329.163,9.0,67.8,3.5
6644,1.0,0.0,0.0,1320.0,1.0,1.0,773.39,8.0,4.0,57.0,0.0,773.935,773.39,17.0,154.0,5.4
6645,2.0,0.0,0.0,432.0,1.0,2.0,349.19,5.0,1.0,26.0,0.0,349.438,349.19,4.0,66.9,3.1
6646,0.0,0.0,0.0,616.0,1.0,0.0,457.223,8.0,2.0,34.0,0.0,457.538,457.223,11.0,119.0,5.4
6647,1.0,0.0,0.0,731.0,1.0,1.0,454.204,5.0,2.0,32.0,0.0,454.589,454.204,7.0,102.0,5.5
6648,1.0,0.0,0.0,886.0,1.0,1.0,597.984,6.0,0.0,35.0,0.0,600.309,597.984,5.0,93.1,4.4
6649,1.0,0.0,0.0,125.0,1.0,0.0,148.1,2.0,1.0,11.0,0.0,148.209,148.1,1.0,24.9,0.2
6650,0.0,0.0,0.0,502.0,1.0,0.0,354.169,5.0,1.0,26.0,0.0,354.41,354.169,3.0,81.4,2.9
6651,4.0,0.0,0.0,888.0,1.0,4.0,521.092,11.0,5.0,35.0,0.0,521.346,521.092,6.0,196.0,-1.9
6652,0.0,0.0,0.0,283.0,1.0,0.0,269.114,5.0,2.0,19.0,0.0,269.271,269.114,4.0,40.7,2.5
6653,18.0,0.0,0.0,2960.0,1.0,18.0,1447.43,26.0,19.0,101.0,0.0,1449.265,1447.43,13.0,531.0,-2.6
6654,0.0,0.0,0.0,433.0,1.0,0.0,366.169,7.0,2.0,27.0,0.0,366.421,366.169,7.0,106.0,2.6
6655,34.0,0.0,0.0,9820.0,1.0,34.0,4238.38,68.0,50.0,282.0,0.0,4241.074,4237.377,51.0,1960.0,-6.8
6656,0.0,0.0,0.0,317.0,1.0,0.0,235.059,5.0,0.0,17.0,0.0,235.199,235.059,3.0,89.4,2.5
6657,1.0,0.0,0.0,480.0,1.0,1.0,428.268,6.0,4.0,31.0,0.0,428.573,428.268,13.0,83.0,4.1
6658,0.0,0.0,0.0,571.0,1.0,0.0,331.133,7.0,2.0,24.0,0.0,331.347,331.133,3.0,72.9,-1.1
6659,1.0,0.0,0.0,1190.0,2.0,1.0,789.244,11.0,4.0,56.0,0.0,789.827,789.244,12.0,194.0,
6660,1.0,0.0,0.0,267.0,2.0,0.0,240.067,3.0,2.0,16.0,0.0,240.687,240.067,1.0,42.8,
6661,1.0,0.0,0.0,814.0,1.0,0.0,509.253,7.0,2.0,37.0,0.0,509.603,509.253,11.0,130.0,4.6
6662,0.0,0.0,0.0,394.0,1.0,0.0,331.117,6.0,1.0,24.0,0.0,331.328,331.117,7.0,113.0,3.1
6663,1.0,0.0,0.0,940.0,1.0,1.0,630.36,6.0,2.0,45.0,0.0,630.892,630.36,12.0,102.0,6.5
6664,0.0,0.0,0.0,289.0,1.0,0.0,228.982,7.0,1.0,14.0,0.0,229.149,228.982,1.0,68.5,1.0
6665,0.0,0.0,0.0,869.0,1.0,0.0,525.299,4.0,3.0,39.0,0.0,525.693,525.299,7.0,95.1,8.0
6666,2.0,1.0,0.0,486.0,1.0,2.0,365.199,4.0,2.0,27.0,0.0,365.473,365.199,8.0,60.8,1.6
6667,0.0,0.0,0.0,258.0,1.0,0.0,216.101,3.0,1.0,16.0,0.0,216.244,216.101,2.0,59.8,0.4
6668,0.0,0.0,0.0,95.3,1.0,0.0,153.127,2.0,2.0,11.0,0.0,153.229,153.127,5.0,54.7,0.5
6669,0.0,0.0,0.0,856.0,1.0,0.0,507.13,12.0,3.0,35.0,0.0,507.492,507.13,7.0,138.0,2.0
6670,1.0,0.0,0.0,879.0,1.0,0.0,505.178,7.0,2.0,36.0,0.0,505.593,505.178,6.0,120.0,2.1
6671,4.0,0.0,0.0,782.0,1.0,4.0,540.328,7.0,0.0,39.0,0.0,540.7,540.328,8.0,48.9,5.9
6672,2.0,0.0,0.0,395.0,1.0,2.0,300.22,2.0,0.0,22.0,0.0,300.446,300.22,3.0,23.6,3.1
6673,2.0,0.0,0.0,915.0,1.0,2.0,577.24,10.0,3.0,41.0,0.0,577.601,577.24,8.0,109.0,3.3
6674,2.0,0.0,0.0,928.0,1.0,0.0,506.164,8.0,1.0,35.0,0.0,506.549,506.164,9.0,138.0,3.7
6675,0.0,0.0,0.0,660.0,1.0,0.0,489.22,5.0,2.0,35.0,0.0,489.638,489.22,9.0,109.0,5.9
6676,2.0,0.0,0.0,702.0,1.0,2.0,482.165,9.0,4.0,34.0,0.0,482.538,482.165,7.0,149.0,2.5
6677,0.0,0.0,0.0,530.0,1.0,0.0,322.121,4.0,2.0,24.0,0.0,322.36,322.121,3.0,66.8,5.0
6678,0.0,0.0,0.0,723.0,1.0,0.0,396.153,3.0,1.0,30.0,0.0,396.461,396.153,4.0,37.3,6.7
6679,0.0,0.0,0.0,441.0,1.0,0.0,293.095,5.0,3.0,20.0,0.0,293.345,293.095,5.0,132.0,-0.5
6680,0.0,0.0,0.0,338.0,1.0,0.0,263.083,1.0,2.0,18.0,0.0,263.725,263.083,0.0,48.1,1.9
6681,11.0,1.0,0.0,896.0,1.0,9.0,524.153,13.0,7.0,37.0,0.0,524.475,524.153,8.0,208.0,-1.3
6682,0.0,0.0,0.0,665.0,1.0,0.0,433.248,4.0,0.0,32.0,0.0,433.556,433.248,4.0,60.0,1.9
6683,0.0,0.0,0.0,376.0,1.0,0.0,298.11,5.0,5.0,20.0,0.0,298.361,298.11,7.0,135.0,-1.6
6684,0.0,0.0,0.0,413.0,1.0,0.0,318.023,3.0,2.0,21.0,0.0,318.775,318.023,2.0,82.4,3.1
6685,0.0,0.0,0.0,1230.0,2.0,0.0,803.213,13.0,1.0,53.0,0.0,804.704,803.213,7.0,150.0,
6686,2.0,0.0,0.0,467.0,1.0,2.0,389.108,6.0,3.0,26.0,0.0,389.902,389.108,5.0,116.0,2.2
6687,2.0,0.0,0.0,467.0,1.0,0.0,389.108,6.0,3.0,26.0,0.0,389.902,389.108,5.0,116.0,2.2
6688,2.0,0.0,0.0,200.0,1.0,0.0,230.199,4.0,3.0,16.0,0.0,230.352,230.199,8.0,53.5,1.0
6689,0.0,1.0,0.0,724.0,1.0,0.0,454.212,6.0,2.0,34.0,0.0,454.534,454.212,6.0,110.0,4.1
6690,33.0,0.0,0.0,8490.0,1.0,33.0,3687.064,47.0,53.0,261.0,0.0,3688.826,3686.06,128.0,1470.0,-4.3
6691,0.0,0.0,0.0,73.3,1.0,0.0,122.084,2.0,1.0,9.0,0.0,122.171,122.084,2.0,38.9,-0.1
6692,4.0,0.0,0.0,618.0,1.0,4.0,423.166,10.0,5.0,31.0,0.0,423.433,423.166,5.0,165.0,0.2
6693,0.0,0.0,0.0,223.0,1.0,0.0,237.082,3.0,0.0,16.0,0.0,237.317,237.082,3.0,54.8,1.6
6694,0.0,0.0,0.0,414.0,1.0,0.0,379.955,4.0,2.0,20.0,0.0,380.137,379.955,1.0,66.8,2.7
6695,1.0,0.0,1.0,728.0,1.0,1.0,454.251,2.0,0.0,32.0,0.0,455.059,454.251,7.0,26.3,6.9
6696,5.0,0.0,0.0,2230.0,1.0,5.0,1065.532,13.0,6.0,78.0,0.0,1066.27,1065.532,23.0,255.0,3.7
6697,1.0,0.0,0.0,703.0,1.0,1.0,473.248,5.0,2.0,35.0,0.0,473.592,473.248,8.0,61.4,4.2
6698,4.0,0.0,0.0,1400.0,1.0,4.0,730.348,6.0,3.0,54.0,0.0,730.866,730.348,12.0,150.0,3.8
6699,0.0,0.0,0.0,297.0,1.0,0.0,242.051,2.0,2.0,17.0,0.0,242.296,242.051,2.0,73.1,2.9
6700,4.0,0.0,0.0,1830.0,1.0,2.0,924.49,10.0,7.0,68.0,0.0,925.144,924.49,16.0,233.0,4.3
6701,0.0,0.0,0.0,551.0,1.0,0.0,348.209,2.0,1.0,26.0,0.0,348.486,348.209,3.0,37.3,7.6
6702,1.0,0.0,0.0,448.0,1.0,0.0,248.164,3.0,2.0,18.0,0.0,248.33,248.164,3.0,70.7,0.5
6703,0.0,0.0,0.0,497.0,1.0,0.0,368.258,3.0,1.0,27.0,0.0,368.525,368.258,4.0,42.6,2.8
6704,2.0,0.0,0.0,1650.0,1.0,2.0,887.314,13.0,8.0,63.0,0.0,887.88,887.314,21.0,292.0,1.3
6705,5.0,0.0,0.0,1350.0,5.0,5.0,805.924,20.0,1.0,48.0,0.0,806.567,805.924,12.0,367.0,
6706,2.0,0.0,0.0,602.0,1.0,2.0,430.166,5.0,0.0,30.0,0.0,430.929,430.166,7.0,59.1,3.7
6707,3.0,0.0,0.0,731.0,1.0,3.0,461.243,7.0,0.0,34.0,0.0,461.566,461.243,3.0,74.9,3.0
6708,0.0,0.0,0.0,210.0,1.0,0.0,190.097,6.0,2.0,14.0,0.0,190.21,190.097,0.0,104.0,-0.1
6709,0.0,0.0,0.0,362.0,1.0,0.0,318.242,3.0,2.0,23.0,0.0,318.465,318.242,6.0,61.0,2.2
6710,1.0,0.0,0.0,338.0,1.0,0.0,294.158,5.0,3.0,21.0,0.0,294.351,294.158,6.0,79.8,0.7
6711,0.0,1.0,0.0,403.0,1.0,0.0,292.088,5.0,1.0,20.0,0.0,292.353,292.088,5.0,97.9,1.8
6712,0.0,1.0,0.0,403.0,1.0,0.0,292.088,5.0,1.0,20.0,0.0,292.353,292.088,5.0,97.9,1.8
6713,0.0,0.0,0.0,524.0,1.0,0.0,389.106,2.0,1.0,26.0,0.0,390.308,389.106,3.0,46.9,5.9
6714,0.0,0.0,0.0,1370.0,1.0,0.0,728.321,10.0,3.0,54.0,0.0,728.846,728.321,17.0,142.0,3.5
6715,0.0,0.0,0.0,778.0,1.0,0.0,481.175,7.0,2.0,36.0,0.0,481.512,481.175,9.0,119.0,4.2
6716,0.0,3.0,0.0,2390.0,1.0,0.0,1066.429,13.0,4.0,75.0,0.0,1067.287,1066.429,22.0,271.0,6.5
6717,0.0,0.0,0.0,542.0,1.0,0.0,379.164,5.0,3.0,28.0,0.0,379.42,379.164,5.0,109.0,2.7
6718,0.0,0.0,0.0,468.0,2.0,0.0,437.195,7.0,2.0,32.0,0.0,437.496,437.195,7.0,105.0,
6719,10.0,0.0,0.0,1020.0,3.0,10.0,746.306,6.0,0.0,44.0,0.0,746.71,744.308,6.0,52.6,
6720,4.0,0.0,0.0,1040.0,1.0,4.0,720.313,9.0,4.0,50.0,0.0,720.948,720.313,18.0,202.0,6.0
6721,0.0,0.0,0.0,716.0,1.0,0.0,392.178,2.0,1.0,30.0,0.0,392.498,392.178,4.0,37.3,7.0
6722,1.0,0.0,0.0,684.0,1.0,1.0,459.207,6.0,2.0,34.0,0.0,459.525,459.207,6.0,83.1,3.9
6723,1.0,0.0,0.0,374.0,1.0,0.0,343.178,5.0,2.0,25.0,0.0,343.423,343.178,10.0,67.8,3.0
6724,1.0,0.0,0.0,167.0,1.0,0.0,217.204,3.0,2.0,15.0,0.0,217.353,217.204,7.0,41.5,1.7
6725,0.0,0.0,0.0,536.0,1.0,0.0,412.211,5.0,2.0,30.0,0.0,412.49,412.211,8.0,99.4,3.4
6726,0.0,0.0,0.0,211.0,1.0,0.0,254.157,2.0,3.0,17.0,0.0,254.396,254.157,8.0,84.8,1.7
6727,0.0,0.0,0.0,158.0,1.0,0.0,174.116,1.0,2.0,13.0,0.0,174.247,174.116,3.0,27.8,2.1
6728,1.0,0.0,0.0,288.0,1.0,0.0,267.147,5.0,3.0,19.0,0.0,267.325,267.147,7.0,78.8,1.4
6729,0.0,0.0,0.0,414.0,1.0,0.0,223.096,5.0,4.0,16.0,0.0,223.232,223.096,4.0,105.0,-1.3
6730,0.0,0.0,0.0,743.0,1.0,0.0,504.285,6.0,3.0,37.0,0.0,504.635,504.285,8.0,112.0,4.5
6731,0.0,0.0,0.0,638.0,1.0,0.0,428.127,9.0,3.0,30.0,0.0,428.467,428.127,8.0,164.0,3.8
6732,3.0,0.0,0.0,734.0,1.0,3.0,477.22,7.0,0.0,34.0,0.0,477.627,477.22,3.0,90.0,3.6
6733,0.0,0.0,0.0,874.0,1.0,0.0,578.289,5.0,2.0,43.0,0.0,578.713,578.289,10.0,86.6,8.0
6734,2.0,1.0,0.0,396.0,1.0,2.0,318.183,4.0,1.0,23.0,0.0,318.413,318.183,7.0,55.8,3.3
6735,2.0,1.0,0.0,396.0,1.0,2.0,318.183,4.0,1.0,23.0,0.0,318.413,318.183,7.0,55.8,3.3
6736,0.0,0.0,0.0,704.0,1.0,0.0,438.242,3.0,0.0,33.0,0.0,438.575,438.242,3.0,41.4,4.9
6737,1.0,0.0,0.0,777.0,1.0,1.0,594.043,8.0,4.0,34.0,0.0,594.424,594.043,10.0,160.0,3.0
6738,0.0,0.0,0.0,489.0,1.0,0.0,386.103,5.0,2.0,27.0,0.0,386.832,386.103,7.0,84.6,4.2
6739,1.0,0.0,0.0,332.0,1.0,0.0,507.903,3.0,1.0,21.0,0.0,508.094,507.903,5.0,46.5,4.6
6740,0.0,0.0,0.0,417.0,1.0,0.0,384.022,6.0,3.0,24.0,0.0,385.221,384.022,5.0,87.1,4.2
6741,2.0,0.0,0.0,628.0,1.0,2.0,434.232,5.0,2.0,32.0,0.0,434.54,434.232,10.0,104.0,3.8
6742,0.0,0.0,0.0,666.0,1.0,0.0,484.22,9.0,3.0,35.0,0.0,484.527,484.22,8.0,96.2,3.5
6743,1.0,0.0,0.0,227.0,1.0,0.0,239.152,4.0,4.0,17.0,0.0,239.315,239.152,5.0,72.7,0.3
6744,1.0,0.0,0.0,580.0,1.0,0.0,365.06,5.0,2.0,24.0,0.0,365.832,365.06,3.0,101.0,2.9
6745,7.0,0.0,0.0,2020.0,1.0,7.0,1076.613,13.0,12.0,77.0,0.0,1077.299,1076.613,34.0,424.0,-1.3
6746,0.0,0.0,0.0,616.0,1.0,0.0,451.212,7.0,1.0,34.0,0.0,451.534,451.212,8.0,92.7,5.2
6747,0.0,0.0,0.0,254.0,1.0,0.0,223.143,3.0,3.0,16.0,0.0,223.28,223.143,6.0,96.2,0.4
6748,0.0,0.0,0.0,413.0,1.0,0.0,331.104,8.0,1.0,24.0,0.0,331.302,331.104,2.0,77.6,2.4
6749,0.0,0.0,0.0,715.0,1.0,0.0,479.039,9.0,2.0,32.0,0.0,479.468,479.039,5.0,123.0,4.8
6750,1.0,0.0,0.0,660.0,1.0,0.0,397.2,5.0,3.0,29.0,0.0,397.475,397.2,8.0,98.7,-1.2
6751,0.0,0.0,0.0,669.0,1.0,0.0,416.222,6.0,1.0,30.0,0.0,416.497,416.222,6.0,76.4,1.9
6752,8.0,0.0,0.0,1870.0,1.0,8.0,1029.576,13.0,11.0,74.0,0.0,1030.242,1029.576,30.0,347.0,0.0
6753,10.0,0.0,0.0,2920.0,1.0,10.0,1454.654,17.0,16.0,103.0,0.0,1455.742,1454.654,25.0,538.0,2.8
6754,1.0,0.0,0.0,669.0,1.0,0.0,481.294,6.0,2.0,35.0,0.0,481.637,481.294,12.0,95.7,3.3
6755,0.0,0.0,0.0,241.0,1.0,0.0,212.084,2.0,1.0,16.0,0.0,212.248,212.084,2.0,37.3,3.4
6756,1.0,0.0,0.0,71.0,1.0,0.0,127.136,1.0,1.0,9.0,0.0,127.231,127.136,2.0,12.0,2.0
6757,0.0,0.0,0.0,835.0,1.0,0.0,479.164,7.0,2.0,33.0,0.0,479.527,479.164,10.0,141.0,4.1
6758,8.0,0.0,0.0,2330.0,1.0,8.0,1192.552,15.0,12.0,83.0,0.0,1193.451,1192.552,20.0,480.0,-0.8
6759,0.0,0.0,0.0,256.0,1.0,0.0,199.983,4.0,4.0,12.0,0.0,200.234,199.983,0.0,72.1,0.6
6760,0.0,0.0,0.0,752.0,1.0,0.0,493.248,5.0,0.0,37.0,0.0,493.611,493.248,8.0,65.2,5.4
6761,1.0,0.0,0.0,737.0,1.0,1.0,480.31,5.0,1.0,35.0,0.0,480.653,480.31,8.0,85.7,3.3
6762,6.0,0.0,0.0,2810.0,1.0,3.0,1459.535,30.0,17.0,98.0,0.0,1460.354,1459.535,51.0,602.0,-3.6
6763,0.0,0.0,0.0,642.0,1.0,0.0,435.206,5.0,2.0,33.0,0.0,435.531,435.206,4.0,75.9,6.4
6764,1.0,0.0,0.0,119.0,1.0,1.0,165.115,2.0,1.0,12.0,0.0,165.236,165.115,3.0,35.2,1.8
6765,1.0,0.0,0.0,119.0,1.0,0.0,165.115,2.0,1.0,12.0,0.0,165.236,165.115,3.0,35.2,1.8
6766,0.0,0.0,0.0,447.0,1.0,0.0,325.154,5.0,1.0,24.0,0.0,325.372,325.154,4.0,81.4,2.4
6767,0.0,0.0,0.0,626.0,1.0,0.0,425.196,6.0,1.0,32.0,0.0,425.496,425.196,7.0,90.9,4.3
6768,1.0,0.0,0.0,346.0,1.0,1.0,302.143,4.0,2.0,22.0,0.0,302.349,302.143,7.0,64.4,2.2
6769,0.0,0.0,0.0,707.0,1.0,0.0,439.237,4.0,0.0,33.0,0.0,439.563,439.237,3.0,54.3,3.5
6770,5.0,0.0,0.0,501.0,2.0,0.0,366.135,5.0,3.0,25.0,0.0,366.842,366.135,6.0,86.2,
6771,1.0,0.0,0.0,394.0,1.0,0.0,206.117,3.0,2.0,15.0,0.0,206.249,206.117,1.0,70.7,-0.9
6772,2.0,0.0,0.0,714.0,1.0,0.0,515.211,4.0,1.0,35.0,0.0,516.507,515.211,7.0,47.0,4.4
6773,1.0,0.0,0.0,547.0,1.0,1.0,378.107,5.0,1.0,25.0,0.0,378.505,378.107,6.0,113.0,3.9
6774,0.0,0.0,0.0,510.0,1.0,0.0,287.954,6.0,1.0,17.0,0.0,288.724,287.954,1.0,99.7,1.7
